days_left,stock,price,avg_sales,discount,season_demand,supplier_delay,storage_temp,product_age,category,risk
7,44,205,31,42,0.24,2,7,3,4,0
7,104,429,40,42,0.14,4,6,31,3,0
15,185,464,23,3,0.81,0,2,18,1,0
22,120,361,12,47,0.5,9,7,51,2,0
19,110,267,15,47,0.31,3,7,37,2,0
18,123,193,28,30,0.14,4,7,54,2,0
28,104,255,11,4,0.69,5,5,44,4,0
17,169,351,43,24,0.3,6,5,11,5,0
27,42,61,32,27,0.57,6,6,57,1,0
5,186,421,42,7,0.91,4,8,53,4,1
11,135,398,3,8,0.53,5,8,28,4,0
4,166,376,4,5,0.65,4,8,36,2,1
13,156,183,37,24,0.22,1,6,56,1,0
23,141,412,42,41,0.54,2,4,56,3,0
17,126,21,27,45,1.0,9,8,42,3,0
10,133,313,28,40,0.82,3,5,30,1,0
22,118,411,2,37,0.97,9,3,40,5,0
25,189,92,20,5,0.31,4,7,4,4,0
13,142,248,22,35,0.92,2,7,28,1,0
24,109,155,31,8,0.85,3,8,24,4,0
19,153,21,31,45,0.93,9,4,11,1,0
11,111,255,3,36,0.23,8,0,43,3,0
14,28,96,15,7,0.44,5,8,31,5,0
7,123,39,15,23,0.43,2,7,59,5,0
24,112,263,41,29,0.34,9,8,17,1,0
20,60,318,23,34,0.89,6,4,57,5,0
18,91,313,4,11,0.52,0,7,58,4,0
24,159,71,15,32,0.88,1,0,12,2,0
16,39,340,48,41,0.13,1,8,16,5,0
6,180,301,40,35,0.88,6,5,24,5,0
22,196,137,33,31,0.52,3,8,49,4,0
29,71,316,12,27,0.27,3,1,40,3,0
8,184,284,36,41,0.68,8,3,38,2,0
29,89,201,23,42,0.27,1,3,4,4,0
22,145,77,41,14,0.37,4,9,32,3,0
22,21,405,33,43,0.53,9,1,26,1,0
17,172,289,21,21,0.54,1,4,57,3,0
15,143,400,45,47,0.52,7,7,45,4,0
3,154,359,26,19,0.24,4,6,27,2,1
29,53,476,11,9,0.99,7,9,43,3,0
20,162,334,23,37,0.12,7,9,52,4,0
28,53,195,43,3,0.94,2,4,51,4,0
6,133,196,18,10,0.74,6,2,10,3,1
14,195,469,13,2,0.56,1,3,32,4,0
16,79,487,40,41,0.89,5,4,30,1,0
6,144,284,9,20,0.47,6,0,48,4,0
2,52,55,43,35,0.91,2,6,49,4,0
27,45,230,46,32,0.78,6,6,19,3,0
10,175,234,5,32,0.41,5,4,7,1,0
20,151,33,32,31,0.75,0,6,38,3,0
22,28,293,9,16,0.63,8,7,33,2,0
24,96,75,41,19,0.56,5,7,9,5,0
4,29,229,6,15,0.32,8,3,1,4,1
28,64,47,11,5,0.32,8,1,37,3,0
26,153,428,44,49,0.24,2,7,1,4,0
8,167,167,47,12,0.51,9,1,25,4,0
8,130,82,22,17,0.72,6,6,18,1,0
26,118,106,25,42,0.54,5,0,35,3,0
26,49,25,29,11,0.92,4,1,48,1,0
29,112,110,14,13,0.78,3,7,1,5,0
14,182,71,13,17,0.13,3,6,47,1,0
19,109,313,48,44,0.52,5,0,48,5,0
17,185,68,21,40,0.72,5,6,57,2,0
5,84,349,42,0,0.15,1,7,43,3,0
15,37,226,29,24,0.72,2,2,19,4,0
7,112,92,9,8,0.12,7,0,42,4,0
29,183,240,31,19,0.2,8,4,45,3,0
4,196,352,3,37,0.65,9,9,38,4,0
19,157,296,27,12,0.45,8,6,53,1,0
26,76,417,7,39,0.19,9,2,50,1,0
23,108,312,36,6,0.86,9,9,28,1,0
15,118,324,45,36,0.41,6,2,46,4,0
24,156,250,13,14,0.51,2,3,37,3,0
19,57,107,27,9,0.71,1,3,43,5,0
6,184,241,29,41,0.63,2,9,6,2,0
23,59,78,20,0,0.92,0,6,38,1,0
29,47,85,40,28,0.74,3,5,33,3,0
18,57,194,34,41,0.6,2,9,52,4,0
17,28,226,49,10,0.43,4,4,16,5,0
9,122,100,4,5,0.32,5,2,4,5,0
20,191,468,4,5,0.23,0,4,6,5,0
1,117,138,2,47,0.38,5,5,52,2,0
9,107,44,42,42,0.38,2,2,5,3,0
23,74,453,15,42,0.86,1,9,10,1,0
1,182,277,20,9,0.51,4,5,49,5,1
12,103,83,6,41,0.38,9,3,56,2,0
24,87,123,41,42,0.87,2,7,46,1,0
5,46,349,35,31,0.58,1,1,8,5,0
19,130,423,4,18,0.77,3,2,57,4,0
25,118,77,12,29,0.29,8,4,58,4,0
6,125,458,18,0,0.25,8,9,59,4,1
13,147,142,22,5,0.98,0,8,20,4,0
27,199,92,39,28,0.75,8,7,5,1,0
19,122,181,2,33,0.18,6,2,17,1,0
28,98,295,48,28,0.13,2,0,15,1,0
10,46,50,12,16,0.15,5,8,15,5,0
4,44,378,17,30,0.35,6,7,21,1,0
24,54,430,29,5,0.75,4,1,52,3,0
16,147,329,6,31,0.28,5,4,20,5,0
14,35,383,23,6,0.79,2,9,4,1,0
19,159,127,13,42,0.53,9,1,39,2,0
11,72,51,12,16,0.18,2,4,49,5,0
5,140,303,4,36,0.83,6,0,52,5,0
1,173,289,6,25,0.63,4,6,14,5,0
12,127,430,11,21,0.61,0,3,36,2,0
5,10,158,43,48,0.11,6,4,26,1,0
23,18,483,17,6,0.91,6,9,8,4,0
13,129,72,28,45,0.17,8,5,13,5,0
8,198,88,12,42,0.63,4,3,27,1,0
26,138,74,16,39,0.84,0,6,5,4,0
9,166,436,28,23,0.59,8,8,53,2,0
29,179,200,44,1,0.12,5,0,19,1,0
27,185,486,38,29,0.56,9,6,52,4,0
15,78,31,37,1,0.21,2,8,13,2,0
22,86,97,40,47,0.64,1,4,55,3,0
1,196,434,9,2,0.65,9,5,18,4,1
4,106,106,2,1,0.15,0,3,2,3,1
27,180,291,33,37,0.12,9,5,7,4,0
20,86,258,14,5,0.8,0,6,45,1,0
2,110,63,41,31,0.54,5,7,55,4,0
24,41,489,30,37,0.99,6,4,7,2,0
16,39,355,46,7,0.9,9,2,30,3,0
3,186,216,22,47,0.71,6,5,8,3,0
11,197,373,32,49,0.82,1,5,45,4,0
9,194,328,15,6,0.16,0,0,25,3,0
19,88,367,6,27,0.29,2,2,31,2,0
2,152,471,8,31,0.6,1,6,30,4,0
9,148,360,8,9,0.58,2,7,21,4,0
12,193,185,37,40,0.32,8,1,19,4,0
24,84,442,12,14,0.73,1,8,46,5,0
9,198,373,22,15,0.54,8,8,12,5,0
10,80,474,25,24,0.6,1,8,40,5,0
5,37,251,24,16,0.14,3,2,9,2,0
12,171,105,18,1,0.43,1,9,21,5,0
3,51,384,21,5,0.68,3,8,42,5,0
8,46,89,20,35,0.92,4,5,17,2,0
3,128,30,36,23,0.56,0,9,43,2,0
21,69,64,37,44,0.72,6,5,37,4,0
4,121,279,4,34,0.61,1,1,25,1,0
3,65,88,27,16,0.85,3,3,29,4,0
29,190,379,30,29,0.44,7,1,5,2,0
12,145,89,16,1,0.91,1,0,9,2,0
4,24,455,27,19,0.64,4,2,13,3,0
4,166,219,1,36,0.2,8,8,48,5,0
19,194,211,8,2,0.98,1,9,40,2,0
29,171,313,19,5,0.21,3,0,13,4,0
26,181,294,7,4,0.58,2,8,44,2,0
19,122,196,27,13,0.5,1,5,36,2,0
26,134,349,34,18,0.69,4,2,15,4,0
23,89,469,16,38,0.45,3,7,4,2,0
16,69,491,3,36,0.87,1,5,37,5,0
28,17,71,22,47,0.54,6,4,28,5,0
27,165,270,22,8,0.35,9,7,28,2,0
18,135,483,11,12,0.73,7,6,16,5,0
20,98,210,16,35,0.37,1,1,16,1,0
26,129,469,5,11,0.73,0,7,45,5,0
7,32,469,46,13,0.94,2,3,16,4,0
8,146,427,20,13,0.66,7,0,19,3,0
22,164,33,36,5,0.95,5,1,33,3,0
22,167,333,22,36,0.3,2,5,36,5,0
27,152,33,25,11,0.33,7,3,12,4,0
6,16,49,37,7,0.75,1,1,33,2,0
17,19,298,43,25,0.81,3,9,15,2,0
14,181,251,29,20,0.46,5,7,19,5,0
12,52,26,40,29,0.33,3,2,29,4,0
21,115,464,24,37,0.5,8,8,14,2,0
10,23,397,33,24,0.22,0,9,12,3,0
12,178,400,12,42,0.9,3,2,16,5,0
7,152,258,10,43,0.99,0,3,44,2,0
24,10,52,24,3,0.23,0,6,5,1,0
11,92,84,23,3,0.97,7,1,19,4,0
6,88,334,32,24,0.51,5,1,35,3,0
21,38,69,14,5,0.52,7,5,14,5,0
1,30,131,3,35,0.62,8,7,45,3,0
1,182,160,34,4,0.77,7,5,32,1,1
2,158,104,16,19,0.89,6,1,8,3,1
4,84,324,48,8,0.14,3,1,29,4,0
8,58,133,31,2,0.72,0,5,6,2,0
20,15,197,11,45,0.88,6,4,35,4,0
20,139,478,41,34,0.96,5,0,17,1,0
2,131,165,3,22,0.71,6,8,13,5,0
17,41,220,34,26,0.19,5,5,8,5,0
15,35,83,29,2,0.99,6,7,26,1,0
26,150,198,39,24,0.38,2,7,51,4,0
25,71,441,18,20,0.79,6,3,23,1,0
25,25,232,17,20,0.35,8,7,26,5,0
22,181,388,41,13,0.82,8,4,42,2,0
12,88,277,40,13,0.79,6,7,46,4,0
20,145,170,20,46,0.28,5,5,2,3,0
12,196,232,28,27,0.35,2,1,37,3,0
16,84,410,44,18,0.8,9,9,20,3,0
18,29,471,23,48,0.66,5,2,11,2,0
16,76,150,36,47,0.71,9,5,44,3,0
15,163,25,2,6,0.82,3,9,32,1,0
17,34,240,11,32,0.53,3,0,21,3,0
28,155,46,1,7,0.67,6,1,11,1,0
25,38,294,18,21,0.55,4,8,9,3,0
6,126,465,5,34,0.29,9,6,53,3,0
15,131,399,22,11,0.12,9,1,42,1,0
25,150,168,17,21,0.8,7,0,58,3,0
24,78,259,20,42,0.64,5,2,43,5,0
10,199,124,42,5,0.98,0,6,42,2,0
6,40,219,26,1,0.34,2,1,55,5,0
2,57,108,23,21,0.85,9,7,50,2,0
4,143,241,1,33,0.58,4,8,12,5,0
16,180,254,36,4,0.97,1,4,49,3,0
29,27,312,32,45,0.1,2,4,1,5,0
9,10,119,11,4,0.68,0,1,51,2,0
29,27,94,2,36,0.56,0,7,46,1,0
9,24,47,27,19,0.38,1,4,34,4,0
6,37,48,19,48,0.19,1,1,50,5,0
2,106,484,8,42,0.61,3,8,16,2,0
28,114,136,40,3,0.23,7,8,23,2,0
20,179,439,19,43,0.77,9,0,3,5,0
8,159,317,39,17,0.37,6,7,54,5,0
7,166,373,20,36,0.23,6,6,4,2,0
22,61,407,24,34,0.58,0,9,15,3,0
12,105,74,13,37,0.35,7,2,19,3,0
11,93,42,26,45,0.45,9,7,53,1,0
21,193,252,49,1,0.42,9,0,43,4,0
13,152,112,26,32,0.68,9,4,44,1,0
21,157,115,37,41,0.86,6,3,47,1,0
5,110,308,24,33,0.73,0,6,46,3,0
12,168,197,45,1,0.59,7,7,54,5,0
7,117,271,33,6,0.81,9,4,50,4,0
25,53,486,5,16,0.31,4,0,10,3,0
9,30,409,44,11,0.25,3,6,39,2,0
16,110,323,18,39,0.41,9,7,43,3,0
6,41,367,1,37,0.9,0,7,23,4,0
27,118,135,49,33,0.2,5,4,53,5,0
21,195,380,11,17,0.42,0,1,41,1,0
17,46,278,33,9,0.73,8,9,27,4,0
2,115,146,31,30,0.35,2,4,7,3,0
26,56,450,8,18,0.18,6,6,34,2,0
5,36,427,46,48,0.36,3,3,5,3,0
3,183,324,8,11,1.0,2,6,33,3,1
3,131,188,22,46,0.84,0,5,32,3,0
16,97,410,19,12,0.48,5,6,30,4,0
1,119,415,18,34,0.38,4,9,29,5,0
27,195,203,28,21,0.31,3,9,57,2,0
29,92,214,18,32,0.42,7,0,20,5,0
23,167,360,48,8,0.6,4,5,39,2,0
3,106,229,3,3,0.8,3,7,12,1,1
11,79,466,37,24,0.3,7,8,28,2,0
23,10,348,47,15,0.68,0,6,21,5,0
12,97,491,16,36,0.65,5,5,10,2,0
14,154,427,9,30,0.74,9,3,57,2,0
7,177,188,6,43,0.72,8,5,20,2,0
8,170,284,47,21,0.36,1,9,27,4,0
7,160,250,46,15,0.44,4,7,33,5,0
3,15,179,46,9,0.21,2,0,36,1,0
8,97,279,32,5,0.33,9,5,7,5,0
7,183,178,21,8,0.83,0,6,15,4,0
21,173,79,17,19,0.77,6,7,4,4,0
20,198,420,42,7,0.57,5,5,21,1,0
14,105,265,8,6,0.37,9,2,53,3,0
8,167,246,31,5,0.88,1,6,2,5,0
13,199,109,10,26,0.55,7,0,23,2,0
23,26,114,25,11,0.66,6,5,51,1,0
6,37,42,24,15,0.4,3,6,49,2,0
19,68,360,1,17,0.77,8,7,18,2,0
28,178,426,19,21,0.56,0,7,59,2,0
10,80,455,39,41,0.23,2,2,44,5,0
5,60,270,16,11,0.43,2,4,47,3,1
28,107,66,35,16,0.23,5,1,18,5,0
7,39,29,32,24,0.76,1,6,20,2,0
14,81,230,8,7,0.51,7,6,52,3,0
4,33,173,34,31,0.56,5,3,31,4,0
27,44,328,21,33,0.16,8,3,23,1,0
24,136,43,21,25,0.41,6,7,57,3,0
10,195,304,42,10,0.27,4,3,37,2,0
20,12,459,39,40,0.88,5,9,57,2,0
7,82,376,22,49,0.46,4,8,25,1,0
18,154,354,5,34,0.73,7,0,9,1,0
10,117,498,48,27,0.35,9,9,19,4,0
15,32,298,30,1,0.7,7,3,41,5,0
1,111,35,19,23,0.28,0,8,29,3,0
8,179,369,9,18,0.63,8,3,46,2,0
10,61,454,42,3,0.6,4,2,17,1,0
14,153,219,29,5,0.38,1,5,12,4,0
15,11,439,9,7,0.48,5,1,29,5,0
5,100,252,36,33,0.58,4,6,39,5,0
5,166,21,28,46,0.16,7,7,33,5,0
2,163,279,10,29,0.27,3,8,41,3,0
17,191,414,46,3,0.32,9,2,38,3,0
5,36,368,49,43,0.77,7,4,39,4,0
28,91,23,49,4,0.17,4,1,23,1,0
16,98,277,46,43,0.51,7,3,50,3,0
6,89,117,40,25,0.43,3,1,20,2,0
29,126,251,41,3,0.51,9,1,56,2,0
14,123,229,47,23,0.48,4,3,14,4,0
16,126,355,34,10,0.75,1,2,7,2,0
2,126,124,19,3,0.71,1,4,32,5,1
7,168,341,43,28,0.53,0,2,43,4,0
4,111,180,10,47,0.36,6,2,56,1,0
13,172,113,24,5,0.79,3,6,17,3,0
21,170,166,31,19,0.57,2,9,29,5,0
18,42,66,25,11,0.39,6,9,14,5,0
1,180,218,12,34,0.44,0,2,18,5,0
8,128,197,2,25,0.34,5,9,39,4,0
23,145,279,31,47,0.39,6,9,35,3,0
4,56,36,48,39,0.48,0,0,18,1,0
25,50,345,11,9,0.22,9,8,28,5,0
21,54,81,28,31,0.3,3,0,27,2,0
9,113,211,38,26,0.66,9,4,22,3,0
21,162,480,33,16,0.95,4,3,34,3,0
18,26,464,18,22,0.77,3,8,14,1,0
29,55,107,36,9,0.15,9,9,41,1,0
23,42,373,20,41,0.76,6,3,25,1,0
19,125,48,17,43,0.42,4,3,29,1,0
4,91,456,15,30,0.62,9,8,27,3,0
18,48,62,44,21,0.53,1,1,29,1,0
13,22,497,13,44,0.55,0,2,34,4,0
21,14,275,23,27,0.25,3,4,25,3,0
23,20,174,26,19,0.93,9,2,55,5,0
4,185,205,8,8,0.99,1,8,26,3,1
11,40,187,28,20,0.16,5,5,12,4,0
16,191,98,15,23,0.91,7,9,28,2,0
2,164,323,12,17,0.18,1,4,32,4,1
14,44,276,36,30,0.2,7,2,3,4,0
15,162,146,12,21,0.16,8,4,59,5,0
29,49,254,26,45,0.37,5,0,23,4,0
29,133,213,34,17,0.4,9,7,24,1,0
13,166,256,19,31,0.85,9,0,30,1,0
11,141,289,33,22,0.92,9,0,39,5,0
26,140,207,45,14,0.49,3,5,39,2,0
19,164,262,47,17,0.9,3,8,28,4,0
7,134,162,46,19,0.88,5,1,2,3,0
4,194,493,28,35,0.85,9,5,55,1,0
1,185,186,48,36,0.13,4,2,6,3,0
13,176,370,4,36,0.92,0,2,2,5,0
28,113,455,11,46,0.68,1,4,40,2,0
22,60,336,40,5,0.72,9,2,22,3,0
9,33,427,1,49,0.85,1,6,34,1,0
13,125,214,35,14,0.43,2,0,10,4,0
14,151,461,38,39,0.24,2,8,42,3,0
8,110,315,33,2,0.39,3,5,7,5,0
13,86,422,42,46,0.58,8,5,38,3,0
27,27,348,9,45,0.67,3,0,4,4,0
1,181,399,30,48,0.76,5,4,8,4,0
10,173,66,21,48,0.55,7,3,38,3,0
21,160,482,11,13,0.48,4,1,48,2,0
16,38,486,28,41,0.5,3,5,12,2,0
15,57,484,24,22,0.97,2,2,46,1,0
18,150,277,15,45,0.38,2,6,14,1,0
28,169,314,36,44,0.39,0,7,6,3,0
7,139,295,38,26,0.29,9,3,37,4,0
13,101,344,34,32,0.54,8,6,1,3,0
10,15,115,42,40,0.71,4,7,42,4,0
18,59,326,36,4,0.24,6,3,30,3,0
13,40,62,47,4,0.72,1,4,35,2,0
19,42,85,41,38,0.16,2,0,24,4,0
11,126,443,21,36,0.52,4,0,15,5,0
29,30,234,43,0,0.5,6,9,26,1,0
4,76,280,38,19,0.39,8,3,27,4,0
8,54,153,48,11,0.2,6,8,30,3,0
28,94,323,19,7,0.82,1,5,10,3,0
27,140,447,49,7,0.96,5,2,58,4,0
3,78,81,45,14,0.39,5,6,16,4,0
27,183,268,35,29,0.54,9,7,44,1,0
7,30,351,40,20,0.24,2,5,31,3,0
25,141,448,46,43,0.68,7,4,3,3,0
1,55,311,26,29,0.76,5,4,18,5,0
18,91,311,47,19,0.56,8,4,12,4,0
23,132,100,7,39,0.21,7,7,52,3,0
15,184,424,36,44,0.34,5,9,44,5,0
18,45,449,32,7,0.38,8,0,31,3,0
2,29,432,38,48,0.49,0,0,3,2,0
11,24,161,10,20,0.83,4,6,3,2,0
16,163,65,46,27,0.78,2,8,24,3,0
6,54,73,41,4,0.43,3,1,9,4,0
11,61,220,1,32,0.11,3,2,30,2,0
2,22,84,49,24,0.33,5,8,7,3,0
3,118,243,9,5,0.7,1,8,2,1,1
24,11,149,21,34,0.58,4,6,13,4,0
9,167,234,29,2,0.29,6,7,12,3,0
5,181,353,2,27,0.64,4,4,43,1,0
3,150,470,33,2,0.53,9,7,55,3,1
19,172,65,44,23,0.53,1,9,8,3,0
16,136,122,23,19,0.75,8,4,21,3,0
23,40,147,31,10,0.61,4,9,22,1,0
4,83,49,1,45,0.71,7,4,23,4,0
16,63,41,46,15,0.9,5,0,18,1,0
26,184,59,40,10,0.66,6,3,32,4,0
11,38,422,26,49,0.94,4,7,38,4,0
21,56,95,25,47,0.25,5,5,47,4,0
19,192,202,41,19,0.66,3,6,28,1,0
3,177,186,13,16,0.27,1,7,30,4,1
14,135,417,9,46,0.71,5,1,12,4,0
15,172,392,15,36,0.2,8,4,49,4,0
11,129,170,5,42,0.79,4,7,10,2,0
15,62,467,8,5,0.27,5,3,30,3,0
1,17,68,42,3,0.9,5,1,46,1,0
18,63,55,23,46,0.52,4,5,5,5,0
18,95,290,26,25,0.5,0,5,52,1,0
22,43,494,43,44,0.35,4,1,28,3,0
2,155,476,20,24,0.88,7,7,52,1,0
16,134,248,11,10,0.2,1,3,47,2,0
26,28,209,46,13,0.75,7,4,2,1,0
15,125,413,45,14,0.56,6,2,3,1,0
20,96,488,38,21,0.42,8,6,46,5,0
1,61,223,17,9,0.42,4,4,46,5,1
15,52,409,42,15,0.8,0,7,9,4,0
6,139,295,10,19,0.17,0,0,48,4,1
15,150,67,29,19,0.82,8,9,32,4,0
5,178,252,2,10,0.33,6,0,17,3,1
3,37,407,11,24,0.68,2,2,1,3,0
8,103,103,46,22,0.51,3,8,56,3,0
14,136,274,18,41,0.81,2,0,19,1,0
1,76,159,7,6,0.79,1,7,53,3,1
1,91,203,37,15,0.35,4,5,25,5,0
17,20,353,43,49,0.75,2,6,49,5,0
17,113,163,36,45,0.6,8,3,39,2,0
10,28,248,1,36,0.28,4,0,33,5,0
10,186,361,20,3,0.2,9,3,27,4,0
27,31,313,1,42,0.91,7,3,46,2,0
23,154,339,7,1,0.57,5,4,45,3,0
16,63,279,7,36,0.19,4,7,58,5,0
28,83,22,3,12,0.4,2,0,6,4,0
19,95,217,12,0,0.4,0,2,50,5,0
15,152,46,21,1,0.41,7,2,18,5,0
2,38,392,3,31,0.35,9,4,31,4,0
22,194,126,22,24,0.17,9,9,34,2,0
16,41,399,18,46,0.99,5,0,41,5,0
27,65,376,44,19,0.8,9,9,24,4,0
18,185,477,33,8,0.74,9,2,19,2,0
29,90,322,35,35,0.8,6,2,2,1,0
23,163,138,38,0,0.6,0,3,41,4,0
25,188,490,38,18,0.43,9,7,12,3,0
5,147,139,41,9,0.54,2,3,51,3,1
1,111,106,17,13,0.17,8,6,25,5,1
15,189,317,37,17,0.43,6,3,33,4,0
10,27,94,23,39,0.47,1,1,39,4,0
18,95,230,36,11,0.34,6,2,32,2,0
3,21,170,17,39,0.26,3,3,3,5,0
8,35,190,36,7,0.47,7,5,57,3,0
28,131,156,20,8,0.28,2,9,30,2,0
3,26,386,35,24,0.73,6,5,8,4,0
4,27,326,14,47,0.87,9,5,6,2,0
19,152,214,38,6,0.9,4,2,12,2,0
28,55,183,21,21,0.61,5,3,8,3,0
2,163,302,42,9,0.76,7,6,53,1,1
13,193,233,16,42,0.9,9,1,11,2,0
13,139,346,12,40,0.31,4,0,44,2,0
26,118,149,30,48,0.74,4,3,14,4,0
16,198,489,20,20,0.9,7,3,39,5,0
1,30,157,11,42,1.0,9,6,21,4,0
14,57,64,22,14,0.83,4,6,10,5,0
4,86,365,35,2,0.22,0,1,49,1,0
19,193,353,32,18,0.13,3,1,9,1,0
20,177,246,23,47,0.85,6,7,2,5,0
8,141,286,14,46,0.52,4,6,11,1,0
6,41,156,18,22,0.68,9,3,41,2,0
11,71,458,49,15,0.98,2,0,27,2,0
3,126,97,11,42,0.69,7,4,59,3,0
26,112,315,16,8,0.87,6,0,13,1,0
9,22,383,32,18,0.43,7,6,39,5,0
24,95,173,6,15,0.42,0,8,48,3,0
15,146,164,15,9,0.51,3,5,28,3,0
27,13,474,19,31,0.64,3,0,33,3,0
5,164,157,44,28,0.36,4,5,53,4,0
1,109,144,9,36,0.77,8,7,50,2,0
17,155,96,38,14,0.93,9,6,36,5,0
23,84,121,33,28,0.51,5,8,57,3,0
26,102,256,7,24,0.24,7,7,10,5,0
12,167,192,19,24,0.95,0,5,12,1,0
6,46,88,45,41,0.51,2,1,10,2,0
4,103,73,15,20,0.44,9,1,41,3,0
15,146,240,41,2,0.38,4,8,6,3,0
20,166,217,39,35,0.62,2,8,15,3,0
12,82,467,25,44,0.33,2,0,26,1,0
23,80,412,18,40,0.55,3,5,58,2,0
10,151,197,39,5,0.28,3,4,41,5,0
8,177,428,4,38,0.59,2,9,16,5,0
26,69,105,13,10,0.35,5,2,58,4,0
17,112,203,48,48,0.99,1,9,41,2,0
5,179,469,12,43,0.34,9,4,47,3,0
29,152,42,48,25,0.16,2,8,27,2,0
21,135,351,29,26,0.61,3,7,47,2,0
5,186,67,2,49,0.7,3,6,1,4,0
12,70,350,49,27,0.37,2,8,42,5,0
23,42,194,44,16,0.75,9,7,35,3,0
13,103,298,48,37,0.74,6,5,5,1,0
20,107,57,16,37,0.14,1,5,2,4,0
23,33,74,45,24,0.17,5,7,52,4,0
5,105,372,39,6,0.35,0,5,49,4,0
19,173,473,14,39,0.97,7,0,51,4,0
7,106,207,47,32,0.61,9,8,30,2,0
2,149,223,44,45,0.85,6,4,23,3,0
11,43,492,8,36,0.47,4,3,10,1,0
11,98,423,47,6,0.29,0,4,34,1,0
16,45,376,43,0,0.96,7,9,45,3,0
20,194,420,43,45,0.39,2,3,26,2,0
20,167,458,15,30,0.42,4,1,6,1,0
4,154,22,40,35,0.33,6,5,3,5,0
29,99,125,18,20,0.27,9,1,36,4,0
18,187,163,18,13,0.71,8,0,31,2,0
9,195,450,47,9,0.65,9,5,46,4,0
28,173,452,29,46,0.14,1,4,10,3,0
14,76,110,8,27,0.12,9,3,32,4,0
9,77,265,36,1,0.4,6,2,14,5,0
29,145,213,27,17,0.91,7,5,32,5,0
27,132,249,21,5,0.76,6,4,46,2,0
12,127,177,17,11,0.61,1,6,25,1,0
9,40,322,33,31,0.4,6,7,25,5,0
21,67,163,36,19,0.97,6,1,17,3,0
17,117,209,28,25,0.31,3,4,47,4,0
12,78,219,1,43,0.77,5,1,58,3,0
4,11,53,30,10,0.68,5,3,25,5,0
18,192,274,3,39,0.46,4,8,25,3,0
23,161,404,24,35,0.29,3,8,27,5,0
16,140,454,42,8,0.19,9,9,57,3,0
12,71,390,13,25,0.6,1,3,46,5,0
20,18,192,36,45,0.73,0,0,33,3,0
20,148,293,2,45,0.32,5,1,21,4,0
2,185,42,19,34,0.47,8,7,23,3,0
8,38,170,2,3,0.55,8,9,47,4,0
11,171,137,15,42,0.84,0,0,53,3,0
13,165,71,38,27,0.29,4,9,17,2,0
29,22,239,11,39,1.0,7,1,54,3,0
17,10,440,48,0,0.55,8,1,12,1,0
24,194,328,21,29,0.84,0,8,9,1,0
12,89,221,24,30,0.33,6,9,45,2,0
28,93,123,23,14,0.41,4,5,1,1,0
6,171,238,43,23,0.56,6,5,30,2,0
28,104,443,12,2,0.77,2,7,8,4,0
6,188,363,48,42,0.38,0,1,29,1,0
11,113,313,36,48,0.25,4,6,13,1,0
8,181,277,24,13,0.72,1,0,13,1,0
20,54,78,39,0,0.63,8,2,50,5,0
6,53,325,29,40,0.32,5,0,45,4,0
1,188,352,27,10,0.13,6,7,53,4,1
3,38,352,39,41,0.24,5,0,21,4,0
8,16,78,32,21,0.63,7,2,33,3,0
18,175,69,37,27,0.62,6,8,15,5,0
19,39,221,7,44,0.98,4,0,17,5,0
4,37,250,20,14,0.71,2,5,27,2,0
5,52,484,6,22,0.98,0,7,58,3,0
24,35,318,22,2,0.7,6,4,50,5,0
13,109,339,40,6,0.8,8,2,2,1,0
29,55,163,6,34,0.83,3,1,38,1,0
17,173,362,9,14,0.73,0,7,30,4,0
6,88,291,42,43,0.94,9,3,6,5,0
14,51,417,10,8,0.79,6,8,35,2,0
18,180,44,42,12,0.9,4,4,21,3,0
17,22,239,28,39,0.8,5,3,44,2,0
22,143,471,42,49,0.4,8,4,8,5,0
22,130,295,20,49,0.19,4,8,19,3,0
14,47,195,26,13,0.27,7,7,2,4,0
6,199,377,1,23,0.68,8,6,10,2,0
13,105,199,21,44,0.45,7,7,59,4,0
29,130,497,43,8,0.65,6,2,41,5,0
28,152,499,42,17,0.67,9,9,37,4,0
27,36,209,38,2,0.37,8,6,27,3,0
26,52,94,49,40,0.31,6,5,52,2,0
1,41,176,41,41,0.55,1,3,25,5,0
15,39,35,48,41,0.2,5,1,6,3,0
9,39,195,25,17,0.85,0,0,57,3,0
8,12,316,6,41,0.68,7,3,33,3,0
29,27,413,14,20,0.74,2,9,2,3,0
23,100,386,3,10,0.52,6,6,54,5,0
13,104,215,24,25,0.47,5,6,41,2,0
26,115,448,13,6,0.39,5,8,27,1,0
14,199,409,2,40,0.78,3,2,16,2,0
13,71,280,28,33,0.54,7,3,44,4,0
10,91,214,10,23,0.57,7,8,56,3,0
14,39,23,48,45,0.45,1,4,25,4,0
17,134,377,39,46,0.5,4,0,22,2,0
3,53,232,41,44,0.74,3,6,39,2,0
10,15,387,5,5,0.59,4,2,17,5,0
25,159,114,11,17,0.27,9,0,9,2,0
1,72,312,43,20,0.2,3,7,53,3,0
20,171,134,1,14,0.19,4,4,35,5,0
23,21,370,49,8,0.5,9,4,57,4,0
15,118,59,33,34,0.88,5,0,3,4,0
2,76,200,20,31,0.61,7,8,48,5,0
21,67,383,22,15,0.45,2,9,5,4,0
29,74,44,29,15,0.37,4,9,50,5,0
3,182,131,45,11,0.75,9,6,23,4,1
1,139,411,2,15,0.77,3,6,11,2,1
2,32,446,8,8,0.77,0,5,41,4,1
